,USA,RUS,JPN,IND,CHN,COL,MEX,BRA,UKR,PER,SWE,ITA,ESP,NLD,CHL,DEU,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,FIN,ALB,GNB,BOL,CPV,LKA,CYP,PAN,KEN,MKD,MUS,BTN,CHE,ROU,YEM,ERI,BDI,VNM,BRN,PHL,BWA,TTO,LBY,EST,ECU,ISR,BGD,COG,MNG,NAM,KWT,CIV,STP,TUN,MDG,MAR,SMR,BLR,TZA,ETH,HRV,TUR,LIE,OMN,NER,BFA,MCO,TGO,CUB,NPL,KAZ,SRB,KNA,DMA,IRL,CMR,PRT,NGA,LUX,TLS,MWI,JOR,LTU,BHR,MNE,TCD,AGO,SYR,GTM,NIC,ARM,SWZ,UZB,COD,HTI,ZAF,MDV,CAF,MLI,PNG,BEN,GUY,KGZ,GEO,BHS,ZWE,SEN,ARE,LAO,VCT,SSD,SLV,JAM,LCA,GIN,AZE,SUR,FJI,MMR,SYC,ATG,LBR,GRD,QAT,AUT,VEN,CZE,ARG,UGA,KOR,ISL,GRC,BLZ,MRT,EGY,LBN,GHA,RWA,SLE,GAB,IRQ,AFG,MDA,PRY,MLT,MOZ,AND,SVK,NOR,GMB,CRI,IRN,IDN,SGP,BIH,DOM,THA,DJI,HUN,BRB,SOM,LVA,GNQ,SVN,SDN,ZMB,TWN,BGR,SAU,HND,DZA,POL,URY,KHM
2021-08-22,37833873,6653498,1308422,32449306,106772,4889537,3225073,20575218,2368150,2142153,1116584,4484613,4770453,1952877,1633816,3876041,1555093,1476010,6523563,6700378,1163726,44920,1127584,338759,3055,122046,139324,5518,486643,34738,390000,112862,452598,229009,168872,7070,2585,752761,1090925,7509,6623,10791,348059,1769,1839635,146461,43033,295254,138807,495115,990524,1461998,13398,195250,123581,408245,53645,2524,640897,42845,810949,5255,469717,1367,295804,369765,6215633,3341,301299,5770,13713,3133,19614,583299,747433,811052,742313,823,1339,337117,82454,1019420,187023,74985,14216,59471,789474,293767,271631,109962,4985,45945,26901,439253,10672,237634,40455,149058,54009,20689,2690973,79959,11251,14757,17832,10183,24336,173920,514744,16962,122652,71927,709378,12469,2320,11310,92686,61282,7111,28802,391506,27503,43597,373685,19586,1490,5527,222,230837,676526,324642,1677512,5133831,97453,237782,10115,559186,15415,31822,286352,592156,114584,83023,6355,25667,1825089,152511,264432,457725,35774,142784,14988,778450,148608,9439,440647,4677114,3979456,66478,209073,347835,1049295,11696,810781,4640,16787,141045,9049,263547,37620,204549,15926,441295,541201,326830,191583,2886698,384094,89231
2021-08-23,38065282,6672373,1325346,32474773,106812,4892235,3231616,20590872,2369339,2142153,1116584,4488779,4794352,1955363,1634394,3881633,1572765,1481438,6555419,6708289,1168602,45754,1131659,339542,3097,122417,139721,5518,487131,34773,394355,113055,452986,229628,169202,8098,2585,758984,1091340,7539,6624,10791,358456,1873,1857646,150842,43145,296879,139126,498728,999110,1467715,13493,196846,123861,408434,53730,2524,642788,42847,813945,5261,470635,1367,296731,369838,6234490,3345,301450,5770,13715,3141,19702,592619,748981,816721,744150,823,1339,338707,82454,1020546,187588,75130,14403,59624,790450,294086,271715,110377,4987,46076,27003,440007,10672,237885,40714,149876,54009,20719,2698605,80067,11270,14763,17838,12021,24336,174148,517098,17386,123001,72015,710438,12621,2320,11310,92686,62712,7232,28802,394451,27574,44188,375871,19609,1540,5527,222,231126,677603,326522,1677619,5139966,118777,239287,10177,561812,15556,32026,286541,592780,115102,83519,6355,25717,1832240,152583,264746,457838,35831,143127,15002,778501,149732,9470,445442,4715771,3989060,66576,209909,348026,1066786,11698,811121,4652,16892,141118,9049,263664,37639,204651,15932,443186,541994,329691,192089,2886805,384181,89641
2021-08-24,38222408,6690633,1347015,32512366,106839,4894702,3249878,20622681,2370604,2143691,1119358,4494857,4804424,1958045,1634774,3898287,1593602,1483660,6586181,6734203,1170213,46725,1135858,340887,3160,123061,140521,5590,487721,34825,398801,113388,453466,230794,170412,8334,2591,761978,1092122,7580,6632,10791,369267,1873,1869691,150842,43344,298773,139500,499196,1011223,1472964,13493,196846,124032,408600,53787,2546,644072,42847,821129,5279,471495,1367,297997,370308,6253681,3360,301570,5778,13725,3156,19963,602526,751001,823189,746366,883,1339,340278,82454,1022807,188243,75216,14935,59787,791466,294708,271803,111038,4987,46340,27115,444924,11167,238422,41229,150683,54009,20746,2708951,80218,11270,14778,17838,12492,24506,174347,523022,17545,123320,72086,711428,12957,2321,11314,92686,63464,7232,29022,398034,27776,44490,378377,19680,1540,5527,230,231343,678605,327450,1677829,5148085,118900,241439,10254,566812,15683,32220,286735,593929,115525,84127,6357,25717,1839910,152660,265258,457971,35866,143655,15003,778664,150825,9470,447672,4756394,4008166,66692,210442,348249,1083951,11701,811203,4694,16892,141287,9096,264141,37648,204977,15938,445097,541994,331372,192626,2887037,384287,90107
2021-08-25,38391842,6709605,1371426,32558530,106870,4897150,3271128,20652660,2371895,2145051,1120628,4502396,4815205,1961041,1635173,3911562,1616244,1487197,6621799,6757909,1173108,47840,1140411,341879,3228,123635,141365,5634,488403,34919,407768,113743,454330,232052,171576,8667,2591,765190,1092971,7625,6635,11381,381363,2159,1883088,150842,43538,300455,139937,499631,1017825,1477930,13493,199279,124083,408797,54038,2555,647483,42850,829137,5292,472852,1367,300092,370985,6273651,3364,301683,5807,13737,3163,20244,611163,752863,829924,748693,929,1339,342329,82454,1025869,188880,75312,15296,59954,792278,295373,271933,111736,4987,46539,27221,450150,11167,239056,41680,151517,54137,20746,2722202,80328,11270,14795,17838,12492,24713,174576,528043,17615,123711,72215,712411,13909,2321,11347,94060,63831,7536,29022,401828,27998,44745,380879,19770,1598,5527,266,231559,680179,328550,1678083,5155079,119037,243317,10341,570077,15793,32486,286938,595522,115525,84631,6358,25762,1847697,152722,265817,458116,35908,144032,15014,778774,152119,9470,450291,4796377,4026837,66812,211059,348566,1102368,11707,811337,4720,17016,141536,9173,264649,37662,205107,15939,446698,541994,331372,193171,2887270,384392,90535
2021-08-26,38576288,6728699,1396464,32603188,106905,4899085,3291761,20683583,2374012,2146169,1122139,4509611,4822320,1963833,1635958,3923250,1640843,1490617,6659916,6777592,1175575,48816,1144341,342866,3298,124285,142253,5676,488933,34992,412370,114000,454878,232869,172657,8667,2591,768001,1093924,7676,6636,11599,392938,2159,1899200,153793,43750,302177,140341,500084,1028271,1482628,13533,201746,124275,409009,54299,2570,651035,42854,836494,5305,474403,1367,301713,371623,6293267,3370,301784,5820,13749,3170,20517,619672,754915,836736,751147,955,1339,344195,83425,1028421,189715,75442,15603,60090,793182,296096,272042,112500,4989,46726,27325,455263,11167,239739,42157,152363,54226,20833,2734973,80436,11270,14803,17838,12492,24864,174813,532171,17717,123986,72315,713402,14104,2321,11365,94060,64294,7713,29209,405542,28228,45168,383514,19806,1598,5538,295,231792,681617,329736,1678331,5161926,119141,245158,10443,573605,15893,32721,287159,596854,116441,85201,6363,25762,1855781,152822,266314,458207,35950,144468,15016,778983,153534,9533,452997,4833135,4043736,66928,211689,348915,1120869,11712,811517,4741,17016,141686,9173,265159,37698,205315,15947,448431,541994,333890,193674,2887485,384458,90958
2021-08-27,38819866,6747681,1420783,32649947,106943,4901163,3311317,20711339,2376571,2147285,1123413,4517434,4831809,1966742,1636627,3925190,1662913,1494397,6697770,6778049,1177909,49935,1148572,343802,3381,124855,143174,5702,488933,35079,416961,114254,455527,233801,173689,8667,2592,770765,1094870,7711,6639,11818,410366,2380,1916461,153793,43999,303790,140692,500084,1034623,1486153,13533,204035,124403,409177,54566,2579,654798,42857,843357,5314,476265,1367,303171,372219,6311607,3372,301784,5833,13754,3178,20698,627311,756492,843291,753581,995,1339,346070,83425,1030791,190333,75517,15960,60221,793182,296738,272148,113171,4989,46929,27436,460017,11167,240261,42483,153204,54508,20833,2747018,80539,11270,14814,17838,13366,24967,175009,536202,17940,124236,72533,714396,14351,2326,11365,94060,64899,7713,29209,409745,28462,45373,386202,19863,1598,5538,317,232004,683219,329736,1678544,5167733,119327,246951,10514,576672,16012,32967,287393,597978,117040,85723,6363,25762,1862983,152960,266591,458299,35990,145199,15025,779136,155086,9533,455784,4869414,4056354,66928,212306,349253,1139571,11721,811706,4789,17016,141867,9173,265703,37699,205704,15954,450144,543318,333890,194186,2887739,384531,91369
2021-08-28,38885182,6766667,1443642,32695030,106982,4903304,3328863,20734286,2379159,2147285,1123413,4524292,4831809,1969330,1637234,3933585,1685510,1495859,6729912,6813680,1177909,51256,1152481,344679,3465,125474,144079,5745,489802,35147,421557,114578,456203,234589,174667,8667,2594,770765,1095885,7751,6639,11994,422469,2380,1935700,153793,44296,303790,141014,501049,1045800,1489589,13533,206457,124618,409363,54856,2590,658322,42862,849532,5314,477901,1367,305077,372814,6329519,3376,301784,5833,13759,3183,20698,634161,758008,849557,755895,1024,1638,348067,83425,1033165,190983,75517,16236,60313,794350,297334,272246,113808,4990,47079,27539,463753,11167,240953,42719,154033,54508,20833,2757191,80678,11270,14846,17838,13366,24967,175224,540449,17940,124367,72618,715394,14466,2331,11403,94060,65734,8050,29209,413986,28684,45631,389134,19910,1638,5538,317,232187,684541,332172,1678731,5171458,119544,248568,10605,579734,16012,33158,287644,599298,117636,86242,6363,25819,1868352,153007,266784,458361,36039,145724,15025,779324,156133,9533,455784,4895448,4066404,67171,212306,349620,1157555,11728,811706,4881,17210,142123,9173,266241,37699,205893,15960,451148,543318,335398,194671,2888028,384622,91770
2021-08-29,38930736,6785465,1462979,32737939,107012,4905258,3335700,20745549,2381553,2147285,1123413,4530246,4831809,1971713,1637829,3940212,1706089,1497283,6762904,6827310,1177909,52611,1156281,345421,3520,126093,144847,5766,490056,35227,426169,114791,456666,234952,175330,8667,2594,770765,1096753,7784,6640,11994,435265,2462,1954023,153793,44481,305793,141344,501140,1051609,1493537,13533,211080,124716,409552,55108,2590,660587,42862,853373,5314,479306,1367,306117,373191,6346851,3379,302132,5839,13762,3183,21181,640438,759222,854842,757617,1053,1638,349773,83425,1034947,191345,75517,16402,60345,795161,297777,272341,114364,4991,47168,27654,465059,11167,241336,42828,154844,54508,20833,2764931,80791,11270,14857,17838,13366,25323,175437,543118,17940,124437,72709,716381,14641,2331,11403,94060,66663,8111,29209,417996,28840,46027,392300,19910,1651,5538,357,232366,685956,333125,1678862,5173531,119732,250051,10658,581315,16012,33309,287899,600451,117636,86613,6363,25819,1874435,153033,266988,458404,36089,145863,15025,779460,157040,9626,455784,4926964,4073831,67171,212306,349859,1174091,11741,811706,4931,17302,142319,9326,266514,37699,206051,15983,451599,543318,335398,195162,2888231,384692,92208
2021-08-30,39182745,6803323,1476653,32768880,107052,4907264,3341264,20758350,2382769,2149591,1123413,4534499,4847298,1973984,1638330,3947035,1725357,1504157,6789189,6834998,1182810,53868,1160119,346183,3520,126565,145333,5766,490467,35283,436081,114999,457037,235298,175624,10196,2595,776962,1097452,7829,6642,11994,449489,2641,1976202,156927,44606,307471,141599,501201,1061488,1497261,13588,213820,124900,409736,55518,2593,662752,42862,856049,5321,480364,1367,306810,373330,6366408,3385,302239,5843,13768,3188,21261,646513,761124,859203,759952,1053,1638,351065,83425,1036019,191805,75672,16515,60386,796259,298165,272453,114787,4991,47331,27779,465799,11167,241611,43054,155639,54863,20850,2770575,80960,11270,14873,17838,13366,25403,175589,545033,18139,124581,72753,717374,14816,2336,11427,94060,67402,8155,29400,421103,28967,46211,395883,19992,1713,5594,357,232571,687076,334343,1678944,5178889,119825,251421,10705,583658,16220,33432,288162,601226,118266,87131,6367,25819,1881213,153148,267204,458455,36123,146053,15032,779540,158389,9698,461145,4960744,4079267,67459,213379,350017,1190063,11747,812227,4931,17399,142400,9326,266657,37708,206145,15991,453689,543318,338757,195574,2888385,384778,92616
2021-08-31,39354020,6820697,1494372,32810845,107073,4909086,3352410,20785196,2384564,2149591,1126813,4539991,4855065,1976440,1638675,3965681,1746254,1507092,6821356,6835022,1184664,55093,1163688,347028,3570,127182,146387,5799,490879,35354,440302,115310,457487,235863,176494,10676,2596,779666,1098765,7869,6642,11994,462096,2712,1989857,156927,44847,308972,141956,501201,1066352,1500618,13588,213820,125046,409860,55669,2608,664034,42869,860948,5331,481532,1367,308134,373998,6388301,3391,302300,5849,13777,3201,21261,652855,762647,863581,762933,1091,1638,352447,83425,1037927,192431,75760,16682,60494,797126,298825,272540,115385,4992,47544,27915,470277,11735,242135,43371,156394,54863,20896,2777659,81112,11296,14889,17838,13366,25548,175734,549811,18139,124773,72805,718370,15015,2336,11436,94060,68131,8219,29501,424891,29293,46716,399282,20038,1715,5594,461,232744,688305,334343,1679189,5185620,119915,253445,10789,587964,16353,33580,288441,602266,119436,87627,6367,25888,1888150,153220,267526,458528,36171,146316,15033,779767,160174,9698,463726,4992063,4089801,67620,213853,350173,1204729,11750,812337,5032,17466,142637,9477,267198,37709,206327,15995,455742,543318,338757,196080,2888670,384934,93055
2021-09-01,39556273,6838652,1514400,32857937,107102,4911082,3369747,20810944,2387052,2150006,1127917,4546487,4861883,1979421,1639123,3979839,1765016,1511046,6856933,6868151,1187506,56560,1167757,347862,3646,127861,147369,5829,491340,35506,444130,115597,458157,236881,177399,10676,2596,782869,1100208,7900,6642,12585,473530,2858,2003955,156927,44957,310637,142363,501201,1082981,1503680,13588,217546,125136,409961,56148,2627,666168,42873,866968,5331,483231,1367,309351,374803,6412247,3403,302393,5857,13777,3211,21561,659464,764295,868921,766279,1121,1638,354236,84210,1039492,193013,75904,16941,60583,798091,299532,272635,115956,4994,47781,28045,475548,11735,242750,43626,157136,55146,20916,2787203,81301,11296,14895,17926,15932,25770,175876,553697,18139,124960,72920,719355,15289,2348,11446,96067,68482,8322,29541,428736,29599,47006,402640,20128,1719,5594,539,232910,690153,335233,1679476,5190948,120075,255401,10856,590832,16493,33725,288732,603288,119436,88197,6368,25888,1895459,153260,268105,458614,36247,146754,15046,780075,161814,9715,466574,5025233,4100138,67800,214759,350468,1213954,11757,812531,5072,17466,143106,9477,267962,37709,206522,16001,457487,543318,340559,196527,2889036,385078,93510
2021-09-02,39731355,6857243,1532616,32903289,107130,4913031,3387885,20837967,2389923,2152118,1129131,4553241,4871444,1982328,1639698,3993789,1786004,1515042,6894915,6882305,1189710,58208,1171578,348561,3730,128544,148222,5854,491759,35624,447757,115853,458638,237851,178159,10676,2596,785696,1101678,7951,6642,12585,486727,2960,2020484,159317,45061,312116,142837,502146,1096881,1507116,13588,221351,125206,410072,56521,2634,668051,42873,872351,5345,485067,1367,310994,375601,6435743,3414,302466,5863,13798,3220,21785,665672,765914,874209,769803,1148,1832,352529,84210,1042322,193644,75981,17183,60663,798984,300339,272709,116533,4994,48004,28174,479376,11735,243386,43857,157872,55146,20941,2796405,81474,11296,14909,17926,15932,25951,176018,556909,18576,125118,72977,720330,15459,2355,11446,96067,69054,8542,29605,432495,29921,47256,406099,20128,1742,5594,817,233087,691663,337359,1679738,5195601,120208,257110,10912,593668,16612,33869,289035,604409,120003,88682,6369,25888,1902407,153306,268892,458716,36322,147066,15052,780305,163364,9715,469565,5055512,4100138,67991,215313,350789,1234487,11765,812793,5152,17630,143446,9477,268636,37711,206705,16006,459051,543318,342508,196915,2889412,385264,93926
2021-09-03,39966949,6875713,1549337,32945907,107157,4914881,3405294,20861571,2393002,2153092,1130525,4559970,4877755,1984977,1640192,3996688,1805382,1519248,6937270,6897529,1192008,59949,1171578,349258,3749,129105,149117,5869,491759,35739,451401,116088,459077,238852,178879,11181,2596,785696,1103198,8018,6646,12585,501649,3093,2040568,159317,45300,313504,143181,502146,1104971,1510283,13588,228685,125313,410167,56608,2657,670027,42878,876732,5345,487017,1367,312348,376417,6458600,3426,302466,5869,13816,3224,21980,672599,767271,879358,773426,1148,1832,353936,84210,1044144,194088,76102,17379,60728,799825,301167,272807,117080,4995,48261,28303,484263,11735,243981,44014,158561,55307,20977,2805604,81653,11296,14919,17926,16946,26112,176193,559943,18694,125331,73047,721308,15605,2358,11473,96067,69789,8887,29742,436257,30120,47509,409509,20230,1750,5727,817,233280,693416,337359,1680046,5199919,120377,258913,10956,596383,16750,33989,289353,605521,120452,89172,6371,26079,1908079,153375,269602,458799,36364,147431,15055,780689,165051,9736,472315,5083133,4116890,68210,216124,351200,1249140,11768,813040,5183,17630,143800,9760,269248,37886,206884,16012,460691,543318,342508,197308,2889773,385423,94417
2021-09-04,40041055,6894113,1565351,32988673,107186,4916980,3420880,20881896,2395616,2154132,1130525,4566126,4877755,1987793,1640666,4005632,1824439,1520892,6973995,6910865,1192008,61619,1179305,349702,3769,129192,150101,5890,492509,35739,451401,116326,459519,239692,179587,11181,2596,785696,1104766,8056,6647,12585,511170,3093,2061084,159317,45487,313504,143533,502146,1112964,1512026,13588,228685,125494,410270,56735,2683,672236,42881,881042,5345,488963,1367,313468,377299,6478633,3434,302466,5880,13827,3232,22234,680453,768295,884224,776923,1148,1832,355639,84210,1045857,195052,76102,17468,60803,800240,302014,272916,117632,4995,48475,28423,486819,11735,244602,44134,159209,55307,20977,2814014,81810,11296,14930,17926,16946,26295,176347,562627,18694,125425,73104,722292,15761,2361,11473,96067,70657,9025,29842,439562,30535,47709,412587,20230,1759,5727,1098,233437,695131,338300,1680354,5202405,120466,260404,11010,598667,16750,34111,289684,606536,120452,89524,6372,26079,1912395,153395,269986,458844,36426,147785,15055,781164,166200,9736,472315,5103537,4123617,68469,216124,351453,1265082,11775,813040,5248,17726,144160,9760,269990,37886,207028,16013,461545,543318,343807,197659,2890161,385557,94839
2021-09-05,40088390,6912375,1578258,33027621,107212,4918649,3428384,20894557,2397758,2155034,1130525,4571440,4877755,1990176,1641091,4013808,1844835,1522625,7010540,6921275,1192008,63155,1182918,350347,3793,130102,150997,5902,492680,35928,462767,116621,459844,240172,180045,11181,2596,785696,1106008,8108,6648,12585,524307,3093,2080984,159317,45714,315418,143788,503767,1117596,1514456,13588,236079,125610,410342,56855,2683,674047,42884,884085,5345,490926,1367,314984,377838,6498024,3443,302668,5882,13841,3234,22562,689674,769271,888188,779723,1148,1832,356819,84210,1047047,195511,76102,17618,60821,801288,302624,273008,118104,4996,48656,28543,487898,11735,245025,44176,159871,55307,20977,2819945,81979,11296,14939,17926,16946,26510,176473,564837,18694,125550,73188,723263,15933,2371,11500,96067,71344,9149,29842,442872,30855,47865,415416,20230,1870,5727,1238,233567,696905,339255,1680559,5203802,120581,261778,11032,599951,16750,34204,290027,607400,120452,89768,6374,26079,1917292,153423,270219,458884,36475,147923,15055,781455,167265,9736,472315,5129407,4129020,68660,216124,351738,1280534,11777,813040,5349,17832,144518,9760,270307,37886,207114,16019,462033,545243,343807,198004,2890484,385660,95300
